"Year","WEEK","Week Ending Date","REGION","State","City","Pneumonia and Influenza Deaths","All Deaths","<1 year (all cause deaths)","1-24 years (all cause deaths)","25-44 years","45-64 years (all cause deaths)","65+ years (all cause deaths)"
"1977","37","09/17/1977","4","IA","Des Moines","0","71","2","5","10","15","39"
"1977","38","09/24/1977","8","UT","Salt Lake City","1","42","3","1","1","13","24"
"1977","39","10/01/1977","4","NE","Omaha","0","77","3","5","5","19","45"
"1977","40","10/08/1977","7","LA","New Orleans","0","92","7","2","9","30","44"
"1977","41","10/15/1977","5","FL","Jacksonville","5","65","4","2","4","18","37"
"1977","41","10/15/1977","8","AZ","Phoenix","1","144","4","6","6","42","86"
"1977","42","10/22/1977","6","TN","Memphis","3","149","6","6","15","44","78"
"1977","44","11/05/1977","1","MA","Springfield","1","48","0","0","2","12","34"
"1977","45","11/12/1977","3","OH","Cleveland","3","164","4","8","15","47","90"
"1977","45","11/12/1977","5","MD","Baltimore","4","185","8","9","10","57","101"
"1977","46","11/19/1977","1","MA","New Bedford","3","24","0","0","0","5","19"
"1977","46","11/19/1977","9","CA","Pasadena","1","28","0","0","4","1","23"
"1977","47","11/26/1977","7","LA","Shreveport","2","29","1","2","5","4","17"
"1977","48","12/03/1977","9","CA","San Diego","0","167","4","7","7","53","96"
"1977","49","12/10/1977","2","NJ","Elizabeth","1","22","0","0","1","6","15"
"1977","49","12/10/1977","3",NA,NA,"4","39","0","1","0","10","28"
"1977","51","12/24/1977","3","OH","Toledo","1","121","1","5","2","29","84"
"1977","52","12/31/1977","9",NA,NA,"2","56","4","0","2","19","31"
"1978","1","01/07/1978","2","NY","Buffalo","15","113","4","5","5","22","77"
"1978","1","01/07/1978","5","DC","Washington","2","70","10","3","8","16","33"
"1978","2","01/14/1978","4","MN","Minneapolis","4","96","4","1","3","16","72"
"1978","2","01/14/1978","7","AR","Little Rock","1","55","1","0","6","20","28"
"1978","3","01/21/1978","5","FL","Miami","14","256","13","5","13","73","152"
"1978","3","01/21/1978","9","CA","San Francisco","1","153","6","5","12","31","99"
"1978","4","01/28/1978","3","OH","Toledo","2","90","3","5","6","22","54"
"1978","4","01/28/1978","4","KS","Wichita","7","56","3","3","2","12","36"
"1978","5","02/04/1978","5","GA","Savannah","11","64","1","4","4","16","39"
"1978","6","02/11/1978","9","CA","San Diego","0","153","9","4","3","42","95"
"1978","9","03/04/1978","8","AZ","Tucson","0","95","1","2","4","30","58"
"1978","9","03/04/1978","9","CA","Long Beach","5","113","3","2","8","31","69"
"1978","10","03/11/1978","8","AZ","Tucson","3","77","2","3","7","16","49"
"1978","11","03/18/1978","5","FL","Tampa","6","89","2","6","3","21","57"
"1978","12","03/25/1978","2","NY","Rochester","12","103","3","3","6","17","74"
"1978","13","04/01/1978","8","CO","Denver","2","110","5","3","7","33","62"
"1978","14","04/08/1978","3","OH","Akron","0","58","1","1","3","15","38"
"1978","14","04/08/1978","7","OK","Tulsa","9","87","0","5","5","18","59"
"1978","14","04/08/1978","9","CA","Los Angeles","19","514","11","19","39","114","331"
"1978","15","04/15/1978","3","WI","Milwaukee","1","123","2","3","4","38","76"
"1978","15","04/15/1978","5","NC","Charlotte","1","60","0","5","7","14","34"
"1978","15","04/15/1978","9","CA","Sacramento","0","78","4","0","3","23","48"
"1978","16","04/22/1978","7","LA","Baton Rouge","4","34","3","1","3","8","19"
"1978","16","04/22/1978","7","TX","San Antonio","4","128","3","5","12","31","77"
"1978","17","04/29/1978","3","IN","Evansville","3","49","0","0","1","12","36"
"1978","19","05/13/1978","9","CA","Los Angeles","12","482","12","15","45","110","300"
"1978","22","06/03/1978","4","IA","Des Moines","0","50","1","3","2","11","33"
"1978","23","06/10/1978","2","NY","Rochester","7","125","3","5","6","30","81"
"1978","25","06/24/1978","9","WA","Seattle","6","140","5","5","13","33","84"
"1978","28","07/15/1978","4","NE","Lincoln","2","43","3","0","2","9","29"
"1978","29","07/22/1978","1","CT","New Haven","0","42","0","3","4","5","30"
"1978","31","08/05/1978","6","TN","Chattanooga","3","57","5","2","4","15","31"
"1978","33","08/19/1978","6","AL","Birmingham","0","81","2","3","3","25","48"
"1978","33","08/19/1978","9","CA","Fresno","1","69","6","7","4","13","39"
"1978","34","08/26/1978","3","OH","Toledo","1","90","2","6","8","15","59"
"1978","35","09/02/1978","2","NY","Albany","1","42","1","0","4","11","26"
"1978","37","09/16/1978","4","KS","Kansas City","2","53","3","6","2","15","27"
"1978","38","09/23/1978","4","NE","Lincoln","2","21","2","0","0","7","12"
"1978","44","11/04/1978","1","MA","Worcester","3","62","0","2","2","15","43"
"1978","44","11/04/1978","3","IL","Peoria","9","30","3","0","3","6","18"
"1978","44","11/04/1978","4","NE","Lincoln","4","33","1","5","2","4","21"
"1978","45","11/11/1978","2","NJ","Newark","3","65","4","4","5","19","33"
"1978","46","11/18/1978","3","OH","Dayton","3","121","3","6","4","37","71"
"1978","46","11/18/1978","4","MN","Saint Paul","0","86","1","2","7","19","57"
"1978","46","11/18/1978","5","VA","Richmond","9","73","2","0","7","33","31"
"1978","47","11/25/1978","2","NJ","Paterson","1","28","1","1","2","12","12"
"1978","50","12/16/1978","3",NA,NA,"2","29","2","1","1","7","18"
"1978","50","12/16/1978","7","TX","Fort Worth","1","93","4","7","12","20","50"
"1978","51","12/23/1978","2","PA","Scranton","2","61","1","2","1","12","45"
"1978","52","12/30/1978","1","MA","New Bedford","0","25","0","0","0","11","14"
"1979","1","01/06/1979","7","TX","Dallas","3","146","4","5","8","43","86"
"1979","1","01/06/1979","9","CA","San Francisco","9","175","6","2","10","34","123"
"1979","2","01/13/1979","5","FL","Saint Petersburg","4","112","2","2","2","15","91"
"1979","6","02/10/1979","2","PA","Philadelphia","25","505","11","11","40","155","288"
"1979","7","02/17/1979","9","CA","Long Beach","3","106","2","2","6","27","69"
"1979","8","02/24/1979","3","OH","Akron","0","77","3","1","2","20","51"
"1979","8","02/24/1979","5","FL","Saint Petersburg","3","88","0","2","2","9","75"
"1979","8","02/24/1979","9","HI","Honolulu","4","81","1","1","5","23","51"
"1979","11","03/17/1979","1","CT","Hartford","3","67","5","1","3","13","45"
"1979","11","03/17/1979","1","MA","New Bedford","2","28","0","0","0","3","25"
"1979","11","03/17/1979","2","PA","Pittsburgh","7","195","13","3","11","69","99"
"1979","12","03/24/1979","2","NY","New York","47","1374","33","40","82","337","882"
"1979","12","03/24/1979","3","IN","Evansville","4","54","0","2","5","15","32"
"1979","12","03/24/1979","5","FL","Jacksonville","4","96","3","3","8","18","64"
"1979","13","03/31/1979","2","NJ","Newark","1","43","4","1","1","15","22"
"1979","13","03/31/1979","2","NY","Buffalo","12","142","6","6","6","32","92"
"1979","13","03/31/1979","4","NE","Lincoln","1","40","0","1","1","8","30"
"1979","13","03/31/1979","5","DE","Wilimington","1","58","2","0","0","20","36"
"1979","13","03/31/1979","5","MD","Baltimore","0","184","14","13","11","48","98"
"1979","13","03/31/1979","7","TX","Houston","4","122","0","9","17","36","60"
"1979","15","04/14/1979","4","MO","Kansas City","3","131","7","4","8","24","88"
"1979","15","04/14/1979","5","VA","Richmond","5","67","3","5","4","24","31"
"1979","15","04/14/1979","7","AR","Little Rock","3","67","2","2","4","17","42"
"1979","15","04/14/1979","7","TX","Corpus Christi","0","38","0","3","4","9","22"
"1979","16","04/21/1979","8","AZ","Phoenix","0","133","6","7","7","30","83"
"1979","16","04/21/1979","9","CA","Fresno","4","83","2","13","3","15","50"
"1979","17","04/28/1979","1","CT","Waterbury","4","34","0","0","1","8","25"
"1979","17","04/28/1979","3","IL","Rockford","3","40","5","4","3","4","24"
"1979","18","05/05/1979","7","TX","Corpus Christi","0","40","2","2","5","15","16"
"1979","18","05/05/1979","9","CA","Los Angeles","21","547","20","20","46","129","332"
"1979","19","05/12/1979","2","PA","Philadelphia","19","384","18","14","19","109","224"
"1979","22","06/02/1979","3","IN","Indianapolis","3","137","5","6","10","33","83"
"1979","23","06/09/1979","2","NJ","Trenton","4","41","1","1","2","13","24"
"1979","24","06/16/1979","9","CA","Pasadena","4","27","1","0","2","4","20"
"1979","25","06/23/1979","1","CT","Waterbury","2","35","0","0","4","5","26"
"1979","25","06/23/1979","2","NJ","Camden","1","39","5","1","2","6","25"
"1979","25","06/23/1979","6","TN","Chattanooga","3","47","2","3","4","9","29"
"1979","26","06/30/1979","9","CA","Fresno","1","55","1","5","1","16","32"
"1979","27","07/07/1979","5","FL","Tampa","0","62","0","3","9","11","39"
"1979","28","07/14/1979","9","CA","San Diego","2","132","6","7","11","41","67"
"1979","31","08/04/1979","5","MD","Baltimore","2","115","7","6","9","28","65"
"1979","31","08/04/1979","8","AZ","Phoenix","3","94","5","5","4","35","45"
"1979","34","08/25/1979","1","CT","Bridgeport","3","38","0","0","0","11","27"
"1979","34","08/25/1979","6","AL","Birmingham","0","106","6","4","7","34","55"
"1979","35","09/01/1979","7","AR","Little Rock","0","73","3","6","7","18","39"
"1979","39","09/29/1979","7","TX","Austin","0","42","1","2","3","12","24"
"1979","40","10/06/1979","1","MA","Fall River","1","32","0","0","3","6","23"
"1979","40","10/06/1979","2","PA","Erie","3","55","2","1","2","15","35"
"1979","42","10/20/1979","1","CT","Waterbury","5","30","0","1","1","7","21"
"1979","42","10/20/1979","4","MN","Duluth","3","25","1","1","2","3","18"
"1979","42","10/20/1979","4","NE","Lincoln","5","27","0","0","1","3","23"
"1979","45","11/10/1979","3","IL","Chicago","8","533","19","20","30","146","318"
"1979","45","11/10/1979","3","IN","Indianapolis","0","119","0","5","5","29","80"
"1979","45","11/10/1979","7","TX","Austin","2","42","0","3","5","4","30"
"1979","45","11/10/1979","8","CO","Pueblo","2","23","1","2","1","4","15"
"1979","46","11/17/1979","2","PA","Scranton","1","44","0","0","1","11","32"
"1979","47","11/24/1979","7","TX","Austin","1","62","2","6","2","9","43"
"1979","47","11/24/1979","9","CA","Long Beach","1","112","2","4","5","34","67"
"1979","48","12/01/1979","4","MO","Kansas City","3","144","9","4","7","33","91"
"1979","50","12/15/1979","5","GA","Savannah","0","35","0","3","2","5","25"
"1979","51","12/22/1979","1","MA","Fall River","1","33","1","0","1","9","22"
"1979","51","12/22/1979","2","NY","Yonkers","2","30","0","0","0","2","28"
"1979","52","12/29/1979","2","NJ","Newark","2","45","4","1","4","14","22"
"1980","1","01/05/1980","2","NY","Buffalo","5","99","2","0","4","22","71"
"1980","1","01/05/1980","3","OH","Youngstown","1","76","1","3","4","16","52"
"1980","2","01/12/1980","9","CA","Berkeley","1","25","0","0","2","5","18"
"1980","4","01/26/1980","2","PA","Allentown","1","24","0","0","0","7","17"
"1980","5","02/02/1980","5","GA","Atlanta","4","129","5","5","21","31","67"
"1980","6","02/09/1980","9","CA","San Diego","0","263","7","6","14","64","172"
"1980","6","02/09/1980","9","HI","Honolulu","2","78","4","4","5","25","40"
"1980","7","02/16/1980","6","TN","Knoxville","2","59","2","1","1","13","42"
"1980","7","02/16/1980","9","WA","Seattle","8","145","12","5","8","26","94"
"1980","7","02/16/1980","9","WA","Spokane","10","68","1","0","4","17","46"
"1980","9","03/01/1980","1","MA","Somerville","2","16","0","0","0","2","14"
"1980","10","03/08/1980","3","OH","Akron","0","79","7","3","2","13","54"
"1980","10","03/08/1980","8","AZ","Phoenix","3","136","6","7","10","26","87"
"1980","11","03/15/1980","1","MA","Worcester","8","61","0","1","2","9","49"
"1980","11","03/15/1980","8","CO","Colorado Springs","8","38","0","0","4","11","23"
"1980","11","03/15/1980","9","CA","Berkeley","1","15","0","0","1","1","13"
"1980","12","03/22/1980","1","MA","Springfield","2","59","1","2","1","14","41"
"1980","15","04/12/1980","1","MA","New Bedford","2","27","1","2","1","1","22"
"1980","16","04/19/1980","1","MA","Springfield","2","33","2","1","1","5","24"
"1980","18","05/03/1980","2","NJ","Camden","2","31","1","0","0","9","21"
"1980","20","05/17/1980","1","CT","Hartford","3","64","0","1","1","21","41"
"1980","21","05/24/1980","1","MA","Springfield","1","49","1","2","1","17","28"
"1980","21","05/24/1980","9","HI","Honolulu","3","55","1","7","0","23","24"
"1980","23","06/07/1980","3","IN","Fort Wayne","2","50","2","1","2","16","29"
"1980","25","06/21/1980","3","MI","Grand Rapids","2","70","7","3","2","14","44"
"1980","27","07/05/1980","2","NJ","Elizabeth","0","24","0","1","0","6","17"
"1980","27","07/05/1980","9","CA","Long Beach","1","89","5","3","4","22","55"
"1980","28","07/12/1980","9","HI","Honolulu","6","57","1","4","2","15","35"
"1980","30","07/26/1980","2","NY","Yonkers","4","24","1","1","1","4","17"
"1980","31","08/02/1980","2","NJ","Jersey City","1","48","0","0","4","9","35"
"1980","33","08/16/1980","1","MA","Cambridge","3","26","0","2","1","7","16"
"1980","33","08/16/1980","1","MA","Springfield","3","36","0","2","0","9","25"
"1980","33","08/16/1980","2","NJ","Camden","0","30","2","2","1","8","17"
"1980","33","08/16/1980","6",NA,NA,"4","94","2","6","5","20","61"
"1980","34","08/23/1980","1","MA","Worcester","2","41","2","0","0","15","24"
"1980","34","08/23/1980","2","PA","Erie","1","29","0","2","0","7","20"
"1980","35","08/30/1980","6","TN","Memphis","7","179","24","5","9","49","92"
"1980","36","09/06/1980","3","OH","Canton","4","37","1","1","4","7","24"
"1980","36","09/06/1980","3","OH","Dayton","2","93","4","4","7","29","49"
"1980","36","09/06/1980","5","GA","Atlanta","2","109","1","2","10","28","68"
"1980","36","09/06/1980","9","CA","Pasadena","0","18","2","2","2","3","9"
"1980","36","09/06/1980","9","CA","San Diego","1","103","5","5","6","24","63"
"1980","37","09/13/1980","1","CT","Waterbury","5","36","0","0","1","4","31"
"1980","37","09/13/1980","7","TX","Fort Worth","6","103","6","4","5","27","61"
"1980","38","09/20/1980","1","MA","Lowell","1","22","1","1","2","5","13"
"1980","38","09/20/1980","3","OH","Cleveland","2","168","8","11","14","51","84"
"1980","38","09/20/1980","3","OH","Columbus","1","132","6","7","4","38","77"
"1980","39","09/27/1980","4","MN","Minneapolis","1","84","6","4","3","16","55"
"1980","40","10/04/1980","7","LA","Shreveport","2","40","2","1","1","13","23"
"1980","41","10/11/1980","4","KS","Wichita","1","49","1","1","2","13","32"
"1980","41","10/11/1980","7","TX","San Antonio","8","120","7","4","7","30","72"
"1980","42","10/18/1980","3","OH","Akron","0","53","1","0","4","9","39"
"1980","42","10/18/1980","5","FL","Miami","1","99","7","2","9","23","58"
"1980","46","11/15/1980","5","MD","Baltimore","2","141","4","2","12","28","95"
"1980","47","11/22/1980","9","WA","Spokane","8","72","1","3","4","21","43"
"1980","48","11/29/1980","6",NA,NA,"5","47","5","1","2","16","23"
"1980","48","11/29/1980","9","CA","Berkeley","0","11","1","0","3","4","3"
"1980","49","12/06/1980","2","PA","Scranton","6","40","1","0","0","5","34"
"1980","49","12/06/1980","3","IN","South Bend","3","58","1","0","1","10","46"
"1980","49","12/06/1980","5","MD","Baltimore","3","295","10","10","15","70","190"
"1980","50","12/13/1980","1","CT","Bridgeport","3","39","1","2","2","5","29"
"1980","51","12/20/1980","1","MA","Worcester","8","73","2","0","4","13","54"
"1980","51","12/20/1980","5","NC","Charlotte","11","72","3","2","9","27","31"
"1980","51","12/20/1980","8","UT","Ogden","2","20","0","0","1","7","12"
"1980","52","12/27/1980","7","TX","Houston","2","250","3","18","24","73","132"
"1981","52","01/02/1982","3",NA,NA,"9","41","1","5","4","6","25"
"1981","1","01/10/1981","2","NY","Schenectady","6","52","0","0","4","12","36"
"1981","1","01/10/1981","2","PA","Allentown","2","27","0","0","0","6","21"
"1981","3","01/24/1981","2","NJ","Jersey City","1","56","2","0","3","21","30"
"1981","3","01/24/1981","8","AZ","Phoenix","7","182","6","4","14","45","113"
"1981","3","01/24/1981","9","CA","Berkeley","3","23","1","0","1","6","15"
"1981","6","02/14/1981","1","MA","Boston","29","209","4","9","18","49","129"
"1981","6","02/14/1981","2","NY","Schenectady","5","36","0","0","0","10","26"
"1981","6","02/14/1981","3","IN","Fort Wayne","5","50","0","0","2","16","32"
"1981","6","02/14/1981","3","OH","Toledo","7","119","2","3","14","41","59"
"1981","6","02/14/1981","4","MN","Minneapolis","4","106","2","1","2","15","86"
"1981","7","02/21/1981","3","OH","Toledo","8","112","3","3","7","21","78"
"1981","10","03/14/1981","7","TX","Corpus Christi","0","44","2","2","2","15","23"
"1981","12","03/28/1981","6","TN","Memphis","2","131","8","4","10","28","81"
"1981","13","04/04/1981","7","TX","Austin","2","47","1","1","3","10","32"
"1981","14","04/11/1981","1","MA","Lynn","0","17","0","0","0","5","12"
"1981","14","04/11/1981","5","DC","Washington","5","180","13","8","14","33","112"
"1981","14","04/11/1981","9","CA","San Jose","13","173","5","8","7","38","115"
"1981","15","04/18/1981","5","MD","Baltimore","4","146","3","7","9","34","93"
"1981","15","04/18/1981","7","LA","New Orleans","3","167","13","5","19","43","87"
"1981","16","04/25/1981","9","CA","Pasadena","3","35","1","1","1","5","27"
"1981","18","05/09/1981","3","OH","Cincinnati","19","120","2","2","8","31","77"
"1981","20","05/23/1981","3","OH","Akron","1","45","0","0","6","12","27"
"1981","22","06/06/1981","2","PA","Allentown","0","24","0","0","2","6","16"
"1981","22","06/06/1981","8","AZ","Tucson","4","80","0","3","5","22","50"
"1981","23","06/13/1981","2","NY","Albany","1","54","1","1","3","12","37"
"1981","23","06/13/1981","2","NY","Yonkers","2","31","0","0","1","3","27"
"1981","25","06/27/1981","1","MA","Fall River","2","23","0","0","0","5","18"
"1981","25","06/27/1981","7","TX","San Antonio","6","145","5","5","14","30","91"
"1981","25","06/27/1981","9","WA","Seattle","3","129","7","8","9","30","75"
"1981","26","07/04/1981","1","CT","Waterbury","0","24","0","1","5","4","14"
"1981","26","07/04/1981","1","MA","New Bedford","0","14","0","0","1","2","11"
"1981","26","07/04/1981","9","CA","Fresno","3","55","1","0","4","15","35"
